nScenarios,pv_mean,pv_std,load_mean,load_std,sol,time,memory
74,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,288.83,145.5,278.88
74,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,298.18,149.2,277.19
74,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,328.22,150.3,279.58
74,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,305.58,149.4,278.15
74,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,320.72,155.0,279.41
74,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,313.82,150.3,281.34
74,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,323.83,155.6,275.55
74,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,313.75,152.4,275.47
74,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,292.64,159.4,276.43
74,273.975,282.96677734909684,321.0885416666667,172.01928965828202,297.29,162.3,278.82
74,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,293.45,166.7,276.78
74,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,302.9,159.1,277.49
74,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,333.29,159.0,277.4
74,273.809375,280.5631958958196,324.81875,169.09394597413643,310.4,161.2,278.06
74,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,325.73,167.9,279.13
74,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,318.73,163.2,276.27
74,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,328.86,164.9,279.38
74,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,318.67,158.8,283.78
74,273.975,282.96677734909684,321.0885416666667,172.01928965828202,297.29,155.2,286.8
74,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,284.85,153.2,280.09
74,262.66770833333334,270.722787757911,310.025,159.83073859555302,281.13,154.6,282.65
74,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,290.25,158.3,273.73
74,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,319.71,155.9,274.88
74,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,297.54,155.2,283.52
74,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,312.38,159.6,278.53
74,264.95,273.9898732161464,315.43541666666664,165.98518318610968,305.61,158.6,278.08
74,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,315.42,188.2,275.74
74,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,305.54,193.4,278.79
74,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,284.85,171.5,281.02
74,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,301.16,168.7,280.79
74,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,297.27,169.0,281.98
74,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,306.87,165.5,280.5
74,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,337.54,171.5,278.94
74,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,314.39,181.9,279.15
74,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,329.86,166.6,278.71
74,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,322.82,159.7,276.24
74,276.153125,283.889522215188,332.0708333333334,175.54242181774435,333.04,157.7,275.75
74,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,322.78,166.2,280.52
74,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,301.16,161.7,277.83
74,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,292.64,166.1,279.56
74,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,288.83,163.3,279.93
74,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,298.18,152.9,274.91
74,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,328.22,154.7,280.51
74,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,305.58,152.1,281.41
74,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,320.72,151.7,279.13
74,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,313.82,151.3,281.38
74,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,323.83,154.2,280.36
74,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,313.75,152.4,279.16
74,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,292.64,153.7,279.92
75,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,287.78,160.7,281.25
75,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,283.99,157.2,288.73
75,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,293.27,152.8,276.23
75,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,323.01,150.0,284.84
75,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,300.59,150.0,285.26
75,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,315.55,150.5,280.29
75,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,308.73,148.6,281.39
75,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,318.64,156.4,279.62
75,277.45,278.03394576921715,328.87708333333336,168.0694836959595,308.68,155.8,277.27
75,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,287.78,160.2,289.62
75,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,299.45,154.9,276.68
75,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,295.56,149.6,285.24
75,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,305.12,157.7,282.32
75,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,335.75,160.2,280.77
75,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,312.65,158.6,281.66
75,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,328.09,156.8,280.24
75,275.7604166666667,285.176073344451,328.30625,172.74973999769387,321.04,161.0,274.49
75,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,331.25,172.1,279.5
75,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,320.98,169.8,276.41
75,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,299.45,169.4,275.64
75,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,287.01,170.1,277.38
75,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,283.24,167.2,278.93
75,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,292.47,167.7,276.26
75,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,322.17,174.6,278.23
75,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,299.79,175.9,277.09
75,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,314.73,174.6,274.73
75,267.109375,276.2262444831701,318.009375,167.33250398914146,307.93,179.5,274.74
75,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,317.82,177.4,277.58
75,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,307.85,175.6,280.34
75,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,287.01,169.9,275.36
75,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,295.55,171.8,278.16
75,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,291.72,175.6,278.12
75,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,301.13,168.8,277.4
75,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,331.47,166.9,277.37
75,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,308.63,167.3,287.83
75,273.9302083333334,282.16652372010736,327.715625,174.36068598844,323.94,167.0,279.67
75,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,316.95,165.5,278.68
75,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,327.06,155.6,279.47
75,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,316.86,163.5,280.99
75,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,295.55,150.7,283.15
75,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,283.87,151.3,284.41
75,262.66770833333334,270.722787757911,310.025,159.83073859555302,280.15,149.4,281.57
75,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,289.28,149.1,275.39
75,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,318.73,149.6,280.21
75,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,296.56,150.3,286.67
75,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,311.4,149.3,280.84
75,264.95,273.9898732161464,315.43541666666664,165.98518318610968,304.64,150.8,284.73
75,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,314.45,151.2,279.03
75,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,304.56,149.4,276.29
75,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,283.87,148.8,275.21
75,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,291.66,148.4,283.7
75,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,287.85,150.6,279.99
75,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,297.2,163.0,278.13
75,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,327.24,159.3,277.6
75,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,304.61,150.6,286.43
75,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,319.74,149.3,282.39
75,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,312.84,142.3,280.23
75,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,322.85,158.7,274.73
75,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,312.77,154.2,284.18
75,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,291.66,157.6,276.14
75,273.975,282.96677734909684,321.0885416666667,172.01928965828202,296.32,176.1,277.03
75,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,292.47,164.2,276.71
75,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,301.93,166.5,280.8
75,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,332.32,167.3,279.05
75,273.809375,280.5631958958196,324.81875,169.09394597413643,309.42,159.8,276.93
75,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,324.76,146.2,283.6
75,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,317.76,147.8,280.32
75,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,327.88,147.2,273.82
75,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,317.7,150.1,280.38
75,273.975,282.96677734909684,321.0885416666667,172.01928965828202,296.32,149.2,281.63
75,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,283.87,149.2,282.8
75,262.66770833333334,270.722787757911,310.025,159.83073859555302,280.15,151.0,276.45
75,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,289.28,147.1,280.79
75,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,318.73,137.4,284.88
75,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,296.56,143.0,288.29
75,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,311.4,143.3,279.89
75,264.95,273.9898732161464,315.43541666666664,165.98518318610968,304.64,143.2,280.84
75,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,314.45,142.7,272.77
75,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,304.56,142.6,283.26
75,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,283.87,143.9,274.04
75,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,300.19,143.0,276.3
75,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,296.29,143.8,283.05
75,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,305.89,143.1,281.1
75,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,336.57,143.2,275.49
75,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,313.41,143.5,279.25
75,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,328.89,142.0,279.43
75,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,321.84,143.1,282.34
75,276.153125,283.889522215188,332.0708333333334,175.54242181774435,332.06,143.4,278.94
75,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,321.8,143.0,282.52
75,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,300.19,142.9,277.07
75,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,291.66,143.0,284.16
75,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,287.85,141.9,278.39
75,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,297.2,143.5,280.39
75,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,327.24,142.4,279.18
75,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,304.61,142.5,282.59
75,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,319.74,142.3,285.8
75,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,312.84,142.5,272.59
75,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,322.85,143.3,280.91
75,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,312.77,143.5,283.54
75,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,291.66,143.3,275.42
76,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,286.78,146.6,276.6
76,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,282.99,146.6,277.63
76,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,292.27,148.7,283.01
76,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,322.01,147.0,281.65
76,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,299.59,148.8,288.98
76,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,314.55,147.2,281.41
76,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,307.73,144.9,278.66
76,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,317.64,147.6,285.81
76,277.45,278.03394576921715,328.87708333333336,168.0694836959595,307.68,147.0,280.76
76,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,286.78,146.6,277.76
76,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,298.45,146.9,283.0
76,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,294.56,146.4,278.36
76,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,304.12,147.7,281.52
76,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,334.75,147.1,280.35
76,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,311.65,147.3,284.92
76,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,327.09,148.4,279.78
76,275.7604166666667,285.176073344451,328.30625,172.74973999769387,320.05,146.0,285.25
76,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,330.25,146.8,286.26
76,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,319.98,147.1,285.0
